lga_name,year,median_rent
Ballarat,2008,220.0
Golden Plains,2008,250.0
Hepburn,2008,205.0
Hindmarsh,2008,130.0
Horsham,2008,175.0
Moorabool,2008,240.0
Northern Grampians,2008,150.0
Pyrenees,2008,138.0
West Wimmera,2008,140.0
Yarriambiack,2008,140.0
Buloke,2008,150.0
Campaspe,2008,194.0
Central Goldfields,2008,166.0
Gannawarra,2008,144.0
Greater Bendigo,2008,220.0
Loddon,2008,150.0
Macedon Ranges,2008,250.0
Mildura,2008,190.0
Mount Alexander,2008,220.0
Swan Hill,2008,180.0
Alpine,2008,200.0
Benalla,2008,188.0
Greater Shepparton,2008,200.0
Indigo,2008,220.0
Mansfield,2008,200.0
Mitchell,2008,235.0
Moira,2008,180.0
Murrindindi,2008,210.0
Strathbogie,2008,190.0
Towong,2008,160.0
Wangaratta,2008,190.0
Wodonga,2008,230.0
Bass Coast,2008,200.0
Baw Baw,2008,220.0
East Gippsland,2008,200.0
Latrobe,2008,165.0
South Gippsland,2008,190.0
Wellington,2008,195.0
Banyule,2008,320.0
Brimbank,2008,270.0
Darebin,2008,290.0
Hobsons Bay,2008,280.0
Hume,2008,280.0
Maribyrnong,2008,300.0
Melbourne,2008,400.0
Melton,2008,260.0
Merri-bek,2008,300.0
Moonee Valley,2008,310.0
Nillumbik,2008,345.0
Whittlesea,2008,290.0
Wyndham,2008,280.0
Yarra,2008,400.0
Boroondara,2008,371.0
Knox,2008,300.0
Manningham,2008,360.0
Maroondah,2008,280.0
Monash,2008,350.0
Whitehorse,2008,335.0
Yarra Ranges,2008,285.0
Bayside,2008,425.0
Cardinia,2008,280.0
Casey,2008,280.0
Frankston,2008,260.0
Glen Eira,2008,330.0
Greater Dandenong,2008,250.0
Kingston,2008,300.0
Mornington Penin'a,2008,265.0
Port Phillip,2008,360.0
Stonnington,2008,350.0
Victoria,2008,285.0
Metro,2008,310.0
Non-Metro,2008,210.0
Victoria,2008,285.0
Colac-Otway,2009,200.0
Corangamite,2009,175.0
Glenelg,2009,180.0
Greater Geelong,2009,250.0
Moyne,2009,185.0
Southern Grampians,2009,198.0
Surf Coast,2009,330.0
Warrnambool,2009,230.0
Ararat,2009,160.0
Ballarat,2009,220.0
Golden Plains,2009,253.0
Hepburn,2009,230.0
Hindmarsh,2009,145.0
Horsham,2009,180.0
Moorabool,2009,225.0
Northern Grampians,2009,150.0
Pyrenees,2009,170.0
West Wimmera,2009,120.0
Yarriambiack,2009,145.0
Buloke,2009,155.0
Campaspe,2009,195.0
Central Goldfields,2009,175.0
Gannawarra,2009,150.0
Greater Bendigo,2009,220.0
Loddon,2009,140.0
Macedon Ranges,2009,260.0
Mildura,2009,190.0
Mount Alexander,2009,220.0
Swan Hill,2009,190.0
Alpine,2009,200.0
Benalla,2009,180.0
Greater Shepparton,2009,210.0
Indigo,2009,200.0
Mansfield,2009,200.0
Mitchell,2009,240.0
Moira,2009,180.0
Murrindindi,2009,220.0
Strathbogie,2009,180.0
Towong,2009,155.0
Wangaratta,2009,195.0
Wodonga,2009,235.0
Bass Coast,2009,205.0
Baw Baw,2009,210.0
East Gippsland,2009,200.0
Latrobe,2009,175.0
South Gippsland,2009,200.0
Wellington,2009,180.0
Banyule,2009,312.0
Brimbank,2009,270.0
Darebin,2009,300.0
Hobsons Bay,2009,300.0
Hume,2009,290.0
Maribyrnong,2009,310.0
Melbourne,2009,410.0
Melton,2009,265.0
Merri-bek,2009,310.0
Moonee Valley,2009,315.0
Nillumbik,2009,380.0
Whittlesea,2009,300.0
Wyndham,2009,280.0
Yarra,2009,380.0
Boroondara,2009,360.0
Knox,2009,300.0
Manningham,2009,355.0
Maroondah,2009,290.0
Monash,2009,350.0
Whitehorse,2009,320.0
Yarra Ranges,2009,290.0
Bayside,2009,450.0
Cardinia,2009,270.0
Casey,2009,280.0
Frankston,2009,265.0
Glen Eira,2009,330.0
Greater Dandenong,2009,265.0
Kingston,2009,300.0
Mornington Penin'a,2009,270.0
Port Phillip,2009,370.0
Stonnington,2009,360.0
Victoria,2009,290.0
Metro,2009,320.0
Non-Metro,2009,210.0
Victoria,2009,290.0
Colac-Otway,2009,210.0
Corangamite,2009,180.0
Glenelg,2009,190.0
Greater Geelong,2009,250.0
Moyne,2009,218.0
Queenscliffe,2009,260.0
Southern Grampians,2009,190.0
Surf Coast,2009,300.0
Warrnambool,2009,230.0
Ararat,2009,160.0
Ballarat,2009,220.0
Golden Plains,2009,240.0
Hepburn,2009,220.0
Hindmarsh,2009,150.0
Horsham,2009,185.0
Moorabool,2009,240.0
Northern Grampians,2009,150.0
Pyrenees,2009,150.0
Yarriambiack,2009,140.0
Buloke,2009,165.0
Campaspe,2009,200.0
Central Goldfields,2009,170.0
Gannawarra,2009,145.0
Greater Bendigo,2009,220.0
Loddon,2009,150.0
Macedon Ranges,2009,260.0
Mildura,2009,190.0
Mount Alexander,2009,220.0
Swan Hill,2009,190.0
Alpine,2009,200.0
Benalla,2009,193.0
Greater Shepparton,2009,210.0
Indigo,2009,200.0
Mansfield,2009,200.0
Mitchell,2009,240.0
Moira,2009,180.0
Murrindindi,2009,220.0
Strathbogie,2009,178.0
Towong,2009,160.0
Wangaratta,2009,198.0
Wodonga,2009,238.0
Bass Coast,2009,220.0
Baw Baw,2009,220.0
East Gippsland,2009,200.0
Latrobe,2009,170.0
South Gippsland,2009,200.0
Wellington,2009,190.0
Banyule,2009,320.0
Brimbank,2009,280.0
Darebin,2009,300.0
Hobsons Bay,2009,300.0
Hume,2009,290.0
Maribyrnong,2009,300.0
Melbourne,2009,420.0
Melton,2009,270.0
Merri-bek,2009,310.0
Moonee Valley,2009,320.0
Nillumbik,2009,378.0
Whittlesea,2009,300.0
Wyndham,2009,270.0
Yarra,2009,380.0
Boroondara,2009,370.0
Knox,2009,300.0
Manningham,2009,360.0
Maroondah,2009,295.0
Monash,2009,346.0
Whitehorse,2009,330.0
Yarra Ranges,2009,290.0
Bayside,2009,450.0
Cardinia,2009,270.0
Casey,2009,285.0
Frankston,2009,265.0
Glen Eira,2009,333.0
Greater Dandenong,2009,270.0
Kingston,2009,310.0
Mornington Penin'a,2009,270.0
Port Phillip,2009,370.0
Stonnington,2009,360.0
Victoria,2009,290.0
Metro,2009,315.0
Non-Metro,2009,210.0
Victoria,2009,290.0
Colac-Otway,2009,200.0
Corangamite,2009,200.0
Glenelg,2009,190.0
Greater Geelong,2009,255.0
Moyne,2009,220.0
Queenscliffe,2009,260.0
Southern Grampians,2009,190.0
Surf Coast,2009,290.0
Warrnambool,2009,250.0
Ararat,2009,168.0
Ballarat,2009,220.0
Golden Plains,2009,260.0
Hepburn,2009,215.0
Hindmarsh,2009,150.0
Horsham,2009,175.0
Moorabool,2009,250.0
Northern Grampians,2009,145.0
Pyrenees,2009,145.0
Yarriambiack,2009,130.0
Buloke,2009,140.0
Campaspe,2009,195.0
Central Goldfields,2009,168.0
Gannawarra,2009,150.0
Greater Bendigo,2009,230.0
Loddon,2009,150.0
Macedon Ranges,2009,270.0
Mildura,2009,190.0
Mount Alexander,2009,220.0
Swan Hill,2009,190.0
Alpine,2009,200.0
Benalla,2009,200.0
Greater Shepparton,2009,200.0
Indigo,2009,190.0
Mansfield,2009,200.0
Mitchell,2009,240.0
Moira,2009,190.0
Murrindindi,2009,230.0
Strathbogie,2009,190.0
Towong,2009,170.0
Wangaratta,2009,190.0
Wodonga,2009,240.0
Bass Coast,2009,220.0
Baw Baw,2009,225.0
East Gippsland,2009,205.0
Latrobe,2009,178.0
South Gippsland,2009,200.0
Wellington,2009,190.0
Banyule,2009,320.0
Brimbank,2009,280.0
Darebin,2009,300.0
Hobsons Bay,2009,300.0
Hume,2009,295.0
Maribyrnong,2009,300.0
Melbourne,2009,420.0
Melton,2009,280.0
Merri-bek,2009,315.0
Moonee Valley,2009,320.0
Nillumbik,2009,350.0
Whittlesea,2009,300.0
Wyndham,2009,280.0
Yarra,2009,400.0
Boroondara,2009,360.0
Knox,2009,320.0
Manningham,2009,360.0
Maroondah,2009,300.0
Monash,2009,350.0
Whitehorse,2009,330.0
Yarra Ranges,2009,290.0
Bayside,2009,448.0
Cardinia,2009,280.0
Casey,2009,290.0
Frankston,2009,265.0
Glen Eira,2009,330.0
Greater Dandenong,2009,265.0
Kingston,2009,315.0
Mornington Penin'a,2009,275.0
Port Phillip,2009,375.0
Stonnington,2009,370.0
Victoria,2009,300.0
Metro,2009,320.0
Non-Metro,2009,220.0
Victoria,2009,300.0
Colac-Otway,2009,210.0
Corangamite,2009,190.0
Glenelg,2009,190.0
Greater Geelong,2009,260.0
Moyne,2009,250.0
Queenscliffe,2009,270.0
Southern Grampians,2009,200.0
Surf Coast,2009,330.0
Warrnambool,2009,260.0
Ararat,2009,170.0
Ballarat,2009,230.0
Golden Plains,2009,250.0
Hepburn,2009,225.0
Hindmarsh,2009,148.0
Horsham,2009,180.0
Moorabool,2009,250.0
Northern Grampians,2009,155.0
Pyrenees,2009,170.0
West Wimmera,2009,150.0
Yarriambiack,2009,140.0
Buloke,2009,145.0
Campaspe,2009,200.0
Central Goldfields,2009,170.0
Gannawarra,2009,150.0
Greater Bendigo,2009,230.0
Loddon,2009,130.0
Macedon Ranges,2009,280.0
Mildura,2009,200.0
Mount Alexander,2009,220.0
Swan Hill,2009,190.0
Alpine,2009,200.0
Benalla,2009,200.0
Greater Shepparton,2009,220.0
Indigo,2009,230.0
Mansfield,2009,200.0
Mitchell,2009,240.0
Moira,2009,190.0
Murrindindi,2009,213.0
Strathbogie,2009,190.0
Towong,2009,175.0
Wangaratta,2009,210.0
Wodonga,2009,240.0
Bass Coast,2009,240.0
Baw Baw,2009,235.0
East Gippsland,2009,215.0
Latrobe,2009,180.0
South Gippsland,2009,200.0
Wellington,2009,200.0
Banyule,2009,320.0
Brimbank,2009,280.0
Darebin,2009,300.0
Hobsons Bay,2009,300.0
Hume,2009,300.0
Maribyrnong,2009,300.0
Melbourne,2009,425.0
Melton,2009,275.0
Merri-bek,2009,320.0
Moonee Valley,2009,330.0
Nillumbik,2009,360.0
Whittlesea,2009,300.0
Wyndham,2009,280.0
Yarra,2009,400.0
Boroondara,2009,380.0
Knox,2009,320.0
Manningham,2009,375.0
Maroondah,2009,300.0
Monash,2009,360.0
Whitehorse,2009,350.0
Yarra Ranges,2009,300.0
Bayside,2009,450.0
Cardinia,2009,280.0
Casey,2009,300.0
Frankston,2009,270.0
Glen Eira,2009,345.0
Greater Dandenong,2009,277.0
Kingston,2009,320.0
Mornington Penin'a,2009,280.0
Port Phillip,2009,375.0
Stonnington,2009,380.0
Victoria,2009,300.0
Metro,2009,320.0
Non-Metro,2009,225.0
Victoria,2009,300.0
Colac-Otway,2010,220.0
Corangamite,2010,202.0
Glenelg,2010,200.0
Greater Geelong,2010,265.0
Moyne,2010,240.0
Queenscliffe,2010,340.0
Southern Grampians,2010,210.0
Surf Coast,2010,330.0
Warrnambool,2010,270.0
Ararat,2010,180.0
Ballarat,2010,230.0
Golden Plains,2010,250.0
Hepburn,2010,250.0
Hindmarsh,2010,145.0
Horsham,2010,190.0
Moorabool,2010,250.0
Northern Grampians,2010,150.0
Pyrenees,2010,160.0
West Wimmera,2010,130.0
Yarriambiack,2010,140.0
Buloke,2010,158.0
Campaspe,2010,190.0
Central Goldfields,2010,185.0
Gannawarra,2010,160.0
Greater Bendigo,2010,240.0
Loddon,2010,150.0
Macedon Ranges,2010,280.0
Mildura,2010,195.0
Mount Alexander,2010,240.0
Swan Hill,2010,200.0
Alpine,2010,210.0
Benalla,2010,200.0
Greater Shepparton,2010,210.0
Indigo,2010,200.0
Mansfield,2010,205.0
Mitchell,2010,250.0
Moira,2010,190.0
Murrindindi,2010,210.0
Strathbogie,2010,200.0
Towong,2010,160.0
Wangaratta,2010,210.0
Wodonga,2010,240.0
Bass Coast,2010,294.0
Baw Baw,2010,225.0
East Gippsland,2010,218.0
Latrobe,2010,185.0
South Gippsland,2010,200.0
Wellington,2010,210.0
Banyule,2010,330.0
Brimbank,2010,290.0
Darebin,2010,315.0
Hobsons Bay,2010,310.0
Hume,2010,300.0
Maribyrnong,2010,320.0
Melbourne,2010,430.0
Melton,2010,280.0
Merri-bek,2010,330.0
Moonee Valley,2010,339.0
Nillumbik,2010,368.0
Whittlesea,2010,320.0
Wyndham,2010,282.0
Yarra,2010,420.0
Boroondara,2010,380.0
Knox,2010,330.0
Manningham,2010,380.0
Maroondah,2010,310.0
Monash,2010,360.0
Whitehorse,2010,350.0
Yarra Ranges,2010,300.0
Bayside,2010,480.0
Cardinia,2010,290.0
Casey,2010,300.0
Frankston,2010,280.0
Glen Eira,2010,350.0
Greater Dandenong,2010,280.0
Kingston,2010,325.0
Mornington Penin'a,2010,295.0
Port Phillip,2010,384.0
Stonnington,2010,380.0
Victoria,2010,310.0
Metro,2010,340.0
Non-Metro,2010,230.0
Victoria,2010,310.0
Colac-Otway,2010,210.0
Corangamite,2010,200.0
Glenelg,2010,200.0
Greater Geelong,2010,270.0
Moyne,2010,240.0
Queenscliffe,2010,270.0
Southern Grampians,2010,200.0
Surf Coast,2010,340.0
Warrnambool,2010,273.0
Ararat,2010,180.0
Ballarat,2010,235.0
Golden Plains,2010,280.0
Hepburn,2010,240.0
Hindmarsh,2010,160.0
Horsham,2010,190.0
Moorabool,2010,255.0
Northern Grampians,2010,150.0
Pyrenees,2010,185.0
Yarriambiack,2010,130.0
Buloke,2010,145.0
Campaspe,2010,210.0
Central Goldfields,2010,175.0
Gannawarra,2010,150.0
Greater Bendigo,2010,240.0
Loddon,2010,147.0
Macedon Ranges,2010,288.0
Mildura,2010,205.0
Mount Alexander,2010,248.0
Swan Hill,2010,190.0
Alpine,2010,210.0
Benalla,2010,208.0
Greater Shepparton,2010,228.0
Indigo,2010,230.0
Mansfield,2010,220.0
Mitchell,2010,250.0
Moira,2010,195.0
Murrindindi,2010,220.0
Strathbogie,2010,183.0
Towong,2010,170.0
Wangaratta,2010,200.0
Wodonga,2010,240.0
Bass Coast,2010,325.0
Baw Baw,2010,240.0
East Gippsland,2010,220.0
Latrobe,2010,185.0
South Gippsland,2010,220.0
Wellington,2010,200.0
Banyule,2010,330.0
Brimbank,2010,290.0
Darebin,2010,320.0
Hobsons Bay,2010,310.0
Hume,2010,310.0
Maribyrnong,2010,320.0
Melbourne,2010,440.0
Melton,2010,290.0
Merri-bek,2010,330.0
Moonee Valley,2010,330.0
Nillumbik,2010,363.0
Whittlesea,2010,320.0
Wyndham,2010,285.0
Yarra,2010,420.0
Boroondara,2010,380.0
Knox,2010,335.0
Manningham,2010,375.0
Maroondah,2010,320.0
Monash,2010,360.0
Whitehorse,2010,355.0
Yarra Ranges,2010,320.0
Bayside,2010,450.0
Cardinia,2010,300.0
Casey,2010,310.0
Frankston,2010,285.0
Glen Eira,2010,350.0
Greater Dandenong,2010,295.0
Kingston,2010,330.0
Mornington Penin'a,2010,295.0
Port Phillip,2010,390.0
Stonnington,2010,380.0
Victoria,2010,310.0
Metro,2010,330.0
Non-Metro,2010,230.0
Victoria,2010,310.0
Colac-Otway,2010,220.0
Corangamite,2010,200.0
Glenelg,2010,200.0
Greater Geelong,2010,270.0
Moyne,2010,250.0
Queenscliffe,2010,288.0
Southern Grampians,2010,200.0
Surf Coast,2010,320.0
Warrnambool,2010,275.0
Ararat,2010,200.0
Ballarat,2010,240.0
Golden Plains,2010,270.0
Hepburn,2010,250.0
Hindmarsh,2010,150.0
Horsham,2010,193.0
Moorabool,2010,260.0
Northern Grampians,2010,160.0
Pyrenees,2010,195.0
Yarriambiack,2010,150.0
Buloke,2010,145.0
Campaspe,2010,215.0
Central Goldfields,2010,188.0
Gannawarra,2010,150.0
Greater Bendigo,2010,250.0
Loddon,2010,155.0
Macedon Ranges,2010,300.0
Mildura,2010,200.0
Mount Alexander,2010,240.0
Swan Hill,2010,200.0
Alpine,2010,200.0
Benalla,2010,195.0
Greater Shepparton,2010,230.0
Indigo,2010,230.0
Mansfield,2010,228.0
Mitchell,2010,260.0
Moira,2010,200.0
Murrindindi,2010,225.0
Strathbogie,2010,198.0
Towong,2010,200.0
Wangaratta,2010,208.0
Wodonga,2010,250.0
Bass Coast,2010,305.0
Baw Baw,2010,240.0
East Gippsland,2010,220.0
Latrobe,2010,190.0
South Gippsland,2010,225.0
Wellington,2010,200.0
Banyule,2010,340.0
Brimbank,2010,295.0
Darebin,2010,320.0
Hobsons Bay,2010,315.0
Hume,2010,310.0
Maribyrnong,2010,310.0
Melbourne,2010,440.0
Melton,2010,285.0
Merri-bek,2010,330.0
Moonee Valley,2010,340.0
Nillumbik,2010,365.0
Whittlesea,2010,320.0
Wyndham,2010,290.0
Yarra,2010,420.0
Boroondara,2010,390.0
Knox,2010,330.0
Manningham,2010,385.0
Maroondah,2010,320.0
Monash,2010,360.0
Whitehorse,2010,360.0
Yarra Ranges,2010,306.0
Bayside,2010,460.0
Cardinia,2010,300.0
Casey,2010,320.0
Frankston,2010,295.0
Glen Eira,2010,355.0
Greater Dandenong,2010,290.0
Kingston,2010,340.0
Mornington Penin'a,2010,295.0
Port Phillip,2010,390.0
Stonnington,2010,390.0
Victoria,2010,320.0
Metro,2010,340.0
Non-Metro,2010,235.0
Victoria,2010,320.0
Colac-Otway,2010,210.0
Corangamite,2010,195.0
Glenelg,2010,200.0
Greater Geelong,2010,282.0
Moyne,2010,260.0
Queenscliffe,2010,275.0
Southern Grampians,2010,200.0
Surf Coast,2010,360.0
Warrnambool,2010,270.0
Ararat,2010,170.0
Ballarat,2010,240.0
Golden Plains,2010,273.0
Hepburn,2010,250.0
Hindmarsh,2010,145.0
Horsham,2010,190.0
Moorabool,2010,273.0
Northern Grampians,2010,160.0
Pyrenees,2010,163.0
West Wimmera,2010,148.0
Yarriambiack,2010,140.0
Buloke,2010,128.0
Campaspe,2010,200.0
Central Goldfields,2010,185.0
Gannawarra,2010,150.0
Greater Bendigo,2010,250.0
Loddon,2010,160.0
Macedon Ranges,2010,310.0
Mildura,2010,200.0
Mount Alexander,2010,260.0
Swan Hill,2010,207.0
Alpine,2010,190.0
Benalla,2010,200.0
Greater Shepparton,2010,220.0
Indigo,2010,220.0
Mansfield,2010,245.0
Mitchell,2010,270.0
Moira,2010,200.0
Murrindindi,2010,225.0
Strathbogie,2010,230.0
Towong,2010,153.0
Wangaratta,2010,200.0
Wodonga,2010,250.0
Bass Coast,2010,310.0
Baw Baw,2010,250.0
East Gippsland,2010,220.0
Latrobe,2010,190.0
South Gippsland,2010,225.0
Wellington,2010,215.0
Banyule,2010,340.0
Brimbank,2010,300.0
Darebin,2010,325.0
Hobsons Bay,2010,320.0
Hume,2010,310.0
Maribyrnong,2010,318.0
Melbourne,2010,440.0
Melton,2010,290.0
Merri-bek,2010,340.0
Moonee Valley,2010,350.0
Nillumbik,2010,380.0
Whittlesea,2010,320.0
Wyndham,2010,295.0
Yarra,2010,415.0
Boroondara,2010,390.0
Knox,2010,340.0
Manningham,2010,380.0
Maroondah,2010,320.0
Monash,2010,365.0
Whitehorse,2010,360.0
Yarra Ranges,2010,330.0
Bayside,2010,460.0
Cardinia,2010,300.0
Casey,2010,320.0
Frankston,2010,291.0
Glen Eira,2010,360.0
Greater Dandenong,2010,290.0
Kingston,2010,340.0
Mornington Penin'a,2010,310.0
Port Phillip,2010,395.0
Stonnington,2010,390.0
Victoria,2010,320.0
Metro,2010,340.0
Non-Metro,2010,240.0
Victoria,2010,320.0
Colac-Otway,2011,220.0
Corangamite,2011,190.0
Glenelg,2011,200.0
Greater Geelong,2011,290.0
Moyne,2011,260.0
Queenscliffe,2011,315.0
Southern Grampians,2011,200.0
Surf Coast,2011,350.0
Warrnambool,2011,280.0
Ararat,2011,200.0
Ballarat,2011,250.0
Golden Plains,2011,280.0
Hepburn,2011,273.0
Hindmarsh,2011,145.0
Horsham,2011,195.0
Moorabool,2011,275.0
Northern Grampians,2011,160.0
Pyrenees,2011,195.0
West Wimmera,2011,140.0
Yarriambiack,2011,145.0
Buloke,2011,155.0
Campaspe,2011,210.0
Central Goldfields,2011,195.0
Gannawarra,2011,158.0
Greater Bendigo,2011,250.0
Loddon,2011,170.0
Macedon Ranges,2011,313.0
Mildura,2011,210.0
Mount Alexander,2011,250.0
Swan Hill,2011,200.0
Alpine,2011,230.0
Benalla,2011,200.0
Greater Shepparton,2011,230.0
Indigo,2011,240.0
Mansfield,2011,230.0
Mitchell,2011,270.0
Moira,2011,200.0
Murrindindi,2011,233.0
Strathbogie,2011,220.0
Towong,2011,180.0
Wangaratta,2011,210.0
Wodonga,2011,250.0
Bass Coast,2011,325.0
Baw Baw,2011,250.0
East Gippsland,2011,230.0
Latrobe,2011,200.0
South Gippsland,2011,230.0
Wellington,2011,213.0
Banyule,2011,340.0
Brimbank,2011,300.0
Darebin,2011,324.0
Hobsons Bay,2011,320.0
Hume,2011,320.0
Maribyrnong,2011,320.0
Melbourne,2011,450.0
Melton,2011,290.0
Merri-bek,2011,345.0
Moonee Valley,2011,350.0
Nillumbik,2011,370.0
Whittlesea,2011,325.0
Wyndham,2011,300.0
Yarra,2011,430.0
Boroondara,2011,395.0
Knox,2011,340.0
Manningham,2011,390.0
Maroondah,2011,320.0
Monash,2011,370.0
Whitehorse,2011,370.0
Yarra Ranges,2011,330.0
Bayside,2011,480.0
Cardinia,2011,310.0
Casey,2011,320.0
Frankston,2011,291.0
Glen Eira,2011,365.0
Greater Dandenong,2011,290.0
Kingston,2011,345.0
Mornington Penin'a,2011,320.0
Port Phillip,2011,410.0
Stonnington,2011,385.0
Victoria,2011,330.0
Metro,2011,350.0
Non-Metro,2011,250.0
Victoria,2011,330.0
Colac-Otway,2011,223.0
Corangamite,2011,200.0
Glenelg,2011,200.0
Greater Geelong,2011,290.0
Moyne,2011,250.0
Queenscliffe,2011,320.0
Southern Grampians,2011,220.0
Surf Coast,2011,350.0
Warrnambool,2011,280.0
Ararat,2011,213.0
Ballarat,2011,250.0
Golden Plains,2011,300.0
Hepburn,2011,270.0
Hindmarsh,2011,150.0
Horsham,2011,220.0
Moorabool,2011,285.0
Northern Grampians,2011,165.0
Pyrenees,2011,200.0
West Wimmera,2011,150.0
Yarriambiack,2011,145.0
Buloke,2011,150.0
Campaspe,2011,210.0
Central Goldfields,2011,200.0
Gannawarra,2011,165.0
Greater Bendigo,2011,260.0
Loddon,2011,165.0
Macedon Ranges,2011,333.0
Mildura,2011,200.0
Mount Alexander,2011,270.0
Swan Hill,2011,200.0
Alpine,2011,220.0
Benalla,2011,220.0
Greater Shepparton,2011,230.0
Indigo,2011,248.0
Mansfield,2011,240.0
Mitchell,2011,280.0
Moira,2011,200.0
Murrindindi,2011,250.0
Strathbogie,2011,220.0
Towong,2011,175.0
Wangaratta,2011,220.0
Wodonga,2011,250.0
Bass Coast,2011,350.0
Baw Baw,2011,260.0
East Gippsland,2011,240.0
Latrobe,2011,200.0
South Gippsland,2011,240.0
Wellington,2011,220.0
Banyule,2011,350.0
Brimbank,2011,295.0
Darebin,2011,325.0
Hobsons Bay,2011,320.0
Hume,2011,320.0
Maribyrnong,2011,320.0
Melbourne,2011,450.0
Melton,2011,293.0
Merri-bek,2011,350.0
Moonee Valley,2011,350.0
Nillumbik,2011,380.0
Whittlesea,2011,330.0
Wyndham,2011,295.0
Yarra,2011,440.0
Boroondara,2011,400.0
Knox,2011,350.0
Manningham,2011,400.0
Maroondah,2011,330.0
Monash,2011,370.0
Whitehorse,2011,370.0
Yarra Ranges,2011,330.0
Bayside,2011,495.0
Cardinia,2011,310.0
Casey,2011,320.0
Frankston,2011,300.0
Glen Eira,2011,360.0
Greater Dandenong,2011,295.0
Kingston,2011,350.0
Mornington Penin'a,2011,310.0
Port Phillip,2011,400.0
Stonnington,2011,395.0
Victoria,2011,320.0
Metro,2011,350.0
Non-Metro,2011,250.0
Victoria,2011,320.0
Colac-Otway,2011,230.0
Corangamite,2011,205.0
Glenelg,2011,210.0
Greater Geelong,2011,290.0
Moyne,2011,260.0
Queenscliffe,2011,270.0
Southern Grampians,2011,220.0
Surf Coast,2011,340.0
Warrnambool,2011,280.0
Ararat,2011,220.0
Ballarat,2011,250.0
Golden Plains,2011,308.0
Hepburn,2011,250.0
Hindmarsh,2011,143.0
Horsham,2011,200.0
Moorabool,2011,280.0
Northern Grampians,2011,165.0
Pyrenees,2011,210.0
West Wimmera,2011,150.0
Yarriambiack,2011,140.0
Buloke,2011,160.0
Campaspe,2011,220.0
Central Goldfields,2011,205.0
Gannawarra,2011,155.0
Greater Bendigo,2011,268.0
Loddon,2011,160.0
Macedon Ranges,2011,330.0
Mildura,2011,230.0
Mount Alexander,2011,275.0
Swan Hill,2011,200.0
Alpine,2011,220.0
Benalla,2011,210.0
Greater Shepparton,2011,230.0
Indigo,2011,230.0
Mansfield,2011,245.0
Mitchell,2011,285.0
Moira,2011,210.0
Murrindindi,2011,230.0
Strathbogie,2011,220.0
Towong,2011,180.0
Wangaratta,2011,220.0
Wodonga,2011,250.0
Bass Coast,2011,330.0
Baw Baw,2011,265.0
East Gippsland,2011,240.0
Latrobe,2011,200.0
South Gippsland,2011,240.0
Wellington,2011,228.0
Banyule,2011,345.0
Brimbank,2011,300.0
Darebin,2011,330.0
Hobsons Bay,2011,320.0
Hume,2011,320.0
Maribyrnong,2011,325.0
Melbourne,2011,450.0
Melton,2011,295.0
Merri-bek,2011,350.0
Moonee Valley,2011,350.0
Nillumbik,2011,367.0
Whittlesea,2011,323.0
Wyndham,2011,300.0
Yarra,2011,460.0
Boroondara,2011,400.0
Knox,2011,349.0
Manningham,2011,395.0
Maroondah,2011,330.0
Monash,2011,375.0
Whitehorse,2011,370.0
Yarra Ranges,2011,330.0
Bayside,2011,490.0
Cardinia,2011,310.0
Casey,2011,325.0
Frankston,2011,300.0
Glen Eira,2011,370.0
Greater Dandenong,2011,300.0
Kingston,2011,350.0
Mornington Penin'a,2011,300.0
Port Phillip,2011,400.0
Stonnington,2011,400.0
Victoria,2011,330.0
Metro,2011,350.0
Non-Metro,2011,250.0
Victoria,2011,330.0
Colac-Otway,2011,230.0
Corangamite,2011,200.0
Glenelg,2011,210.0
Greater Geelong,2011,295.0
Moyne,2011,270.0
Queenscliffe,2011,350.0
Southern Grampians,2011,230.0
Surf Coast,2011,400.0
Warrnambool,2011,290.0
Ararat,2011,210.0
Ballarat,2011,260.0
Golden Plains,2011,320.0
Hepburn,2011,273.0
Hindmarsh,2011,140.0
Horsham,2011,210.0
Moorabool,2011,280.0
Northern Grampians,2011,163.0
Pyrenees,2011,190.0
West Wimmera,2011,150.0
Yarriambiack,2011,150.0
Buloke,2011,150.0
Campaspe,2011,225.0
Central Goldfields,2011,220.0
Gannawarra,2011,150.0
Greater Bendigo,2011,270.0
Loddon,2011,158.0
Macedon Ranges,2011,320.0
Mildura,2011,220.0
Mount Alexander,2011,270.0
Swan Hill,2011,200.0
Alpine,2011,223.0
Benalla,2011,220.0
Greater Shepparton,2011,240.0
Indigo,2011,250.0
Mansfield,2011,250.0
Mitchell,2011,280.0
Moira,2011,220.0
Murrindindi,2011,235.0
Strathbogie,2011,225.0
Towong,2011,180.0
Wangaratta,2011,220.0
Wodonga,2011,260.0
Bass Coast,2011,340.0
Baw Baw,2011,260.0
East Gippsland,2011,235.0
Latrobe,2011,200.0
South Gippsland,2011,240.0
Wellington,2011,225.0
Banyule,2011,350.0
Brimbank,2011,300.0
Darebin,2011,330.0
Hobsons Bay,2011,320.0
Hume,2011,320.0
Maribyrnong,2011,322.0
Melbourne,2011,450.0
Melton,2011,300.0
Merri-bek,2011,340.0
Moonee Valley,2011,350.0
Nillumbik,2011,360.0
